,Unnamed: 0,TrackSegment,TourID,DateTime,Latitude,Longitude,A2_RSSI,SNR,avg_snr,avg_rssi,Failure,TS
83811,685595,298,29891348.0,2021-06-01 14:31:55,47.331009028677215,8.114205544245625,2.4,1.0,1.0000000000000293,2.420000000000002,0,1622527675
83812,685596,298,29895811.0,2021-06-01 16:11:04,47.331013013557644,8.114202638014785,2.44,1.0,1.0000000000000293,2.4280000000000017,0,1622529304
83813,685597,298,29900487.0,2021-06-01 17:05:16,47.33103832411514,8.114193780905971,2.4,1.0,1.0000000000000293,2.428000000000002,0,1622530396
83814,685598,298,29904902.0,2021-06-01 18:43:52,47.3310405949445,8.114190522669787,2.41,1.0,1.0000000000000293,2.4300000000000024,0,1622534152
83815,685599,298,29909343.0,2021-06-01 19:34:11,47.33101767593917,8.114200942831646,2.4,1.0,1.0000000000000293,2.4100000000000024,0,1622535011
84203,689087,299,29868297.0,2021-06-01 05:45:42,47.330159006910755,8.114498223820611,1.85,1.0,0.9600000000000292,2.126000000000002,0,1622515542
84204,689088,299,29872733.0,2021-06-01 07:26:20,47.33015318143895,8.114501549608484,2.33,1.0,0.9600000000000292,2.1600000000000024,0,1622517260
84205,689089,299,29891348.0,2021-06-01 14:31:43,47.330205390848406,8.114487621232064,2.2,1.0,1.0000000000000293,2.154000000000002,0,1622527663
84206,689090,299,29895811.0,2021-06-01 16:11:13,47.330163800660216,8.11450020911188,2.2,1.0,1.0000000000000293,2.1480000000000024,0,1622529313
84207,689091,299,29900487.0,2021-06-01 17:05:03,47.33019105846217,8.114489506543237,2.06,1.0,1.0000000000000293,2.1280000000000023,0,1622530383
84208,689092,299,29904902.0,2021-06-01 18:44:01,47.330154331205904,8.114496019629964,2.23,1.0,1.0000000000000293,2.204000000000002,0,1622534161
84209,689093,299,29909343.0,2021-06-01 19:33:59,47.330158427702294,8.11449618348337,2.07,1.0,1.0000000000000293,2.1520000000000024,0,1622534999
84597,692582,300,29868297.0,2021-06-01 05:45:02,47.32938304087633,8.11439331642918,2.43,1.0,1.0000000000000295,2.284000000000002,0,1622515502
84598,692583,300,29872733.0,2021-06-01 07:26:31,47.32906150700863,8.114249248056018,2.44,1.0,1.0000000000000295,2.3180000000000023,0,1622517271
84599,692584,300,29891348.0,2021-06-01 14:30:53,47.32940572573389,8.11440319603821,2.43,1.0,1.0000000000000295,2.3580000000000023,0,1622527613
84600,692585,300,29895811.0,2021-06-01 16:11:25,47.32915272776866,8.114290320735757,2.27,1.0,1.0000000000000295,2.3260000000000023,0,1622529325
84601,692586,300,29900487.0,2021-06-01 17:04:21,47.329515992387286,8.114446198627975,2.44,0.8,0.9600000000000296,2.402000000000002,0,1622530341
84602,692587,300,29904902.0,2021-06-01 18:44:14,47.32930020720354,8.114357532923918,2.17,1.0,0.9600000000000296,2.3500000000000023,0,1622534174
84603,692588,300,29909343.0,2021-06-01 19:33:24,47.3293886749827,8.114395838090415,2.44,1.0,0.9600000000000296,2.3500000000000023,0,1622534964
84981,696062,301,29868297.0,2021-06-01 05:44:52,47.328467869123315,8.114012962440345,1.85,1.0,0.9500000000000298,2.120000000000002,0,1622515492
84982,696063,301,29872733.0,2021-06-01 07:27:11,47.32847849477536,8.114017035085299,2.5,1.0,0.9500000000000298,2.248000000000002,0,1622517311
84983,696064,301,29891348.0,2021-06-01 14:30:45,47.32847375735384,8.11401519790879,1.89,0.8,0.96000000000003,2.140000000000002,0,1622527605
84984,696065,301,29895811.0,2021-06-01 16:12:06,47.32846381197496,8.114010910315349,2.44,1.0,0.96000000000003,2.2300000000000018,0,1622529366
84985,696066,301,29900487.0,2021-06-01 17:04:12,47.32845542591362,8.114007634943903,1.96,0.6666666666666666,0.8933333333333632,2.1280000000000023,0,1622530332
84986,696067,301,29904902.0,2021-06-01 18:44:50,47.328492153645,8.114021994998351,2.44,0.75,0.8433333333333632,2.2460000000000018,0,1622534210
84987,696068,301,29909343.0,2021-06-01 19:33:15,47.328468568644716,8.114012582012142,2.34,1.0,0.8433333333333632,2.2140000000000017,0,1622534955
85365,699541,302,29868297.0,2021-06-01 05:44:45,47.327591767461726,8.11363988889415,2.33,1.0,1.0000000000000302,2.166000000000002,0,1622515485
85366,699542,302,29872733.0,2021-06-01 07:27:23,47.32758342211042,8.113636655406468,2.16,0.8,0.9600000000000302,2.130000000000002,0,1622517323
85367,699543,302,29891348.0,2021-06-01 14:30:39,47.3275767409093,8.113633154347077,2.13,1.0,0.9600000000000302,2.190000000000002,0,1622527599
85368,699544,302,29895811.0,2021-06-01 16:12:15,47.32758070585261,8.113634288787829,2.33,0.8,0.92000000000003,2.230000000000002,0,1622529375
85369,699545,302,29900487.0,2021-06-01 17:04:07,47.32759706252165,8.113640286933421,2.37,0.75,0.8700000000000301,2.264000000000002,0,1622530327
85370,699546,302,29904902.0,2021-06-01 18:44:59,47.32755909300837,8.113625542326114,1.92,1.0,0.8700000000000301,2.182000000000002,0,1622534219
85371,699547,302,29909343.0,2021-06-01 19:33:10,47.32756612578511,8.113627661897066,2.37,1.0,0.91000000000003,2.224000000000002,0,1622534950
85749,703020,303,29868297.0,2021-06-01 05:44:40,47.32670316345085,8.11336631093127,2.13,1.0,1.0000000000000302,2.1320000000000023,0,1622515480
85750,703021,303,29872733.0,2021-06-01 07:27:31,47.32670853693003,8.113366932108146,2.16,1.0,1.0000000000000302,2.130000000000002,0,1622517331
85751,703022,303,29891348.0,2021-06-01 14:30:34,47.326676371978465,8.113362169378012,2.13,1.0,1.0000000000000302,2.136000000000002,0,1622527594
85752,703023,303,29895811.0,2021-06-01 16:12:21,47.326752147292176,8.113375313216093,2.17,1.0,1.0000000000000302,2.144000000000002,0,1622529381
85753,703024,303,29900487.0,2021-06-01 17:04:02,47.32678089288853,8.113381709489035,2.06,1.0,1.0000000000000302,2.130000000000002,0,1622530322
85754,703025,303,29904902.0,2021-06-01 18:45:05,47.32666710018592,8.113360516504956,2.13,1.0,1.0000000000000302,2.1300000000000017,0,1622534225
85755,703026,303,29909343.0,2021-06-01 19:33:05,47.32667256347957,8.11336219712214,2.47,1.0,1.0000000000000302,2.192000000000002,0,1622534945
86133,706499,304,29868297.0,2021-06-01 05:44:35,47.32576363015791,8.113226631371546,2.44,1.0,1.0000000000000302,2.416000000000002,0,1622515475
86134,706500,304,29872733.0,2021-06-01 07:27:36,47.32587000795149,8.113241627871583,2.53,1.0,1.0000000000000302,2.442000000000002,0,1622517336
86135,706501,304,29891348.0,2021-06-01 14:30:30,47.325813690296066,8.113233688548034,2.4,1.0,1.0000000000000302,2.442000000000002,0,1622527590
86136,706502,304,29895811.0,2021-06-01 16:12:26,47.32586214135835,8.113240518886707,2.44,1.0,1.0000000000000302,2.450000000000002,0,1622529386
86137,706503,304,29900487.0,2021-06-01 17:03:57,47.32582584775819,8.113235402433753,2.41,1.0,1.0000000000000302,2.4440000000000017,0,1622530317
86138,706504,304,29904902.0,2021-06-01 18:45:10,47.32583514464099,8.113236713052244,2.44,1.0,1.0000000000000302,2.4440000000000017,0,1622534230
86139,706505,304,29909343.0,2021-06-01 19:33:01,47.32577368688211,8.113228049107894,2.4,1.0,1.0000000000000302,2.418000000000002,0,1622534941
86517,709978,305,29868297.0,2021-06-01 05:44:31,47.32487883200881,8.113120484820199,2.4,1.0,1.0000000000000302,2.408000000000002,0,1622515471
86518,709979,305,29872733.0,2021-06-01 07:27:41,47.32493950083848,8.113127027609343,2.47,1.0,1.0000000000000302,2.4140000000000024,0,1622517341
86519,709980,305,29891348.0,2021-06-01 14:30:25,47.32491744512065,8.113125536669006,2.4,1.0,1.0000000000000302,2.4140000000000024,0,1622527585
86520,709981,305,29895811.0,2021-06-01 16:12:31,47.32489163954293,8.113123670612755,2.41,1.0,1.0000000000000302,2.4160000000000026,0,1622529391
86521,709982,305,29900487.0,2021-06-01 17:03:53,47.32493530225151,8.113125097785895,2.47,1.0,1.0000000000000302,2.4300000000000024,0,1622530313
86522,709983,305,29904902.0,2021-06-01 18:45:14,47.324937511407136,8.113127333834909,2.4,1.0,1.0000000000000302,2.4300000000000024,0,1622534234
86523,709984,305,29909343.0,2021-06-01 19:32:56,47.324868323016425,8.113122770669424,2.4,1.0,1.0000000000000302,2.416000000000002,0,1622534936
86901,713457,306,29868297.0,2021-06-01 05:44:26,47.323989797304456,8.113151876402807,2.36,1.0,1.0000000000000302,2.404000000000002,0,1622515466
86902,713458,306,29872733.0,2021-06-01 07:27:46,47.323970834073975,8.113154054931352,2.54,1.0,1.0000000000000302,2.430000000000002,0,1622517346
86903,713459,306,29891348.0,2021-06-01 14:30:21,47.32401587485568,8.113144096650759,2.4,1.0,1.0000000000000302,2.422000000000002,0,1622527581
86904,713460,306,29895811.0,2021-06-01 16:12:36,47.32400000460679,8.113145978110596,2.44,1.0,1.0000000000000302,2.436000000000002,0,1622529396
86905,713461,306,29900487.0,2021-06-01 17:03:48,47.3240396430529,8.11314512205526,2.37,1.0,1.0000000000000302,2.422000000000002,0,1622530308
86906,713462,306,29904902.0,2021-06-01 18:45:19,47.324021470075905,8.113143548812833,2.47,1.0,1.0000000000000302,2.4440000000000017,0,1622534239
86907,713463,306,29909343.0,2021-06-01 19:32:52,47.3239583204411,8.11315286580942,2.41,1.0,1.0000000000000302,2.418000000000002,0,1622534932
87285,716936,307,29868297.0,2021-06-01 05:44:22,47.32310577811573,8.113332645339298,2.4,1.0,1.0000000000000302,2.402000000000002,0,1622515462
87286,716937,307,29872733.0,2021-06-01 07:27:51,47.32311885513243,8.113329544318635,2.44,1.0,1.0000000000000302,2.410000000000002,0,1622517351
87287,716938,307,29891348.0,2021-06-01 14:30:16,47.323121647851245,8.113328882066764,2.4,1.0,1.0000000000000302,2.408000000000002,0,1622527576
87288,716939,307,29895811.0,2021-06-01 16:12:40,47.32312395295249,8.113328335446173,2.34,1.0,1.0000000000000302,2.396000000000002,0,1622529400
87289,716940,307,29900487.0,2021-06-01 17:03:44,47.32314766889802,8.11332271156124,2.4,1.0,1.0000000000000302,2.396000000000002,0,1622530304
87290,716941,307,29904902.0,2021-06-01 18:45:23,47.323120052011916,8.113329260496402,2.4,1.0,1.0000000000000302,2.396000000000002,0,1622534243
87291,716942,307,29909343.0,2021-06-01 19:32:48,47.32315609138335,8.113320714293693,2.4,1.0,1.0000000000000302,2.388000000000002,0,1622534928
87669,720415,308,29868297.0,2021-06-01 05:44:17,47.32222136904888,8.11351536964381,2.36,1.0,1.0000000000000302,2.354000000000002,0,1622515457
87670,720416,308,29872733.0,2021-06-01 07:27:55,47.32226924351549,8.11350904191703,2.54,1.0,1.0000000000000302,2.3940000000000023,0,1622517355
87671,720417,308,29891348.0,2021-06-01 14:30:12,47.32223400311711,8.113518164018192,2.33,1.0,1.0000000000000302,2.386000000000002,0,1622527572
87672,720418,308,29895811.0,2021-06-01 16:12:45,47.32224894518386,8.113515944581149,2.37,1.0,1.0000000000000302,2.386000000000002,0,1622529405
87673,720419,308,29900487.0,2021-06-01 17:03:39,47.32226099349259,8.113509570904741,2.37,1.0,1.0000000000000302,2.3940000000000023,0,1622530299
87674,720420,308,29904902.0,2021-06-01 18:45:28,47.32221834148219,8.113519688212703,2.31,1.0,1.0000000000000302,2.384000000000002,0,1622534248
87675,720421,308,29909343.0,2021-06-01 19:32:43,47.322265815098255,8.113508916454942,2.34,1.0,1.0000000000000302,2.344000000000002,0,1622534923
88053,723895,309,29868297.0,2021-06-01 05:44:13,47.321331202082995,8.113525361432611,2.4,1.0,1.0000000000000302,2.394000000000002,0,1622515453
88054,723896,309,29872733.0,2021-06-01 07:28:00,47.3213058800159,8.113516851937934,2.47,1.0,1.0000000000000302,2.4140000000000024,0,1622517360
88055,723897,309,29891348.0,2021-06-01 14:30:07,47.32134531473821,8.113522220597229,2.37,1.0,1.0000000000000302,2.408000000000002,0,1622527567
88056,723898,309,29895811.0,2021-06-01 16:12:49,47.32135693621011,8.113523557753277,2.37,1.0,1.0000000000000302,2.402000000000002,0,1622529409
88057,723899,309,29900487.0,2021-06-01 17:03:35,47.32136975494603,8.113530898089003,2.4,1.0,1.0000000000000302,2.402000000000002,0,1622530295
88058,723900,309,29904902.0,2021-06-01 18:45:32,47.32130238377721,8.113515183763678,2.34,1.0,1.0000000000000302,2.3900000000000023,0,1622534252
88059,723901,309,29909343.0,2021-06-01 19:32:39,47.32137758296755,8.113531754949427,2.37,1.0,1.0000000000000302,2.370000000000002,0,1622534919
88437,727375,310,29868297.0,2021-06-01 05:44:08,47.32045478553847,8.113309433437005,2.2,1.0,1.0000000000000302,2.264000000000002,0,1622515448
88438,727376,310,29872733.0,2021-06-01 07:28:05,47.3204490559576,8.113307792192893,2.47,1.0,1.0000000000000302,2.3180000000000023,0,1622517365
88439,727377,310,29891348.0,2021-06-01 14:30:03,47.32047217331593,8.113314577089625,2.16,1.0,1.0000000000000302,2.276000000000002,0,1622527563
88440,727378,310,29895811.0,2021-06-01 16:12:54,47.32047657639096,8.113315871150988,2.37,1.0,1.0000000000000302,2.312000000000002,0,1622529414
88441,727379,310,29900487.0,2021-06-01 17:03:30,47.320492653284944,8.113320552801705,2.2,1.0,1.0000000000000302,2.280000000000002,0,1622530290
88442,727380,310,29904902.0,2021-06-01 18:45:37,47.32040480502312,8.113294787099331,2.36,1.0,1.0000000000000302,2.312000000000002,0,1622534257
88443,727381,310,29909343.0,2021-06-01 19:32:34,47.32050145975885,8.113323138544319,2.23,1.0,1.0000000000000302,2.264000000000002,0,1622534914
88821,730855,311,29868297.0,2021-06-01 05:44:04,47.31957851649218,8.113052343444703,2.19,1.0,1.0000000000000302,2.134000000000002,0,1622515444
88822,730856,311,29872733.0,2021-06-01 07:28:09,47.31959629204589,8.11305766688802,2.23,1.0,1.0000000000000302,2.154000000000002,0,1622517369
88823,730857,311,29891348.0,2021-06-01 14:29:58,47.31959523246252,8.113057377448321,2.16,1.0,1.0000000000000302,2.154000000000002,0,1622527558
88824,730858,311,29895811.0,2021-06-01 16:12:58,47.31960598174569,8.113060491964548,2.13,1.0,1.0000000000000302,2.174000000000002,0,1622529418
88825,730859,311,29900487.0,2021-06-01 17:03:26,47.319612650979565,8.113062293060132,2.14,1.0,1.0000000000000302,2.1700000000000026,0,1622530286
88826,730860,311,29904902.0,2021-06-01 18:45:41,47.31962079959766,8.113064665266336,2.13,1.0,1.0000000000000302,2.158000000000002,0,1622534261
88827,730861,311,29909343.0,2021-06-01 19:32:30,47.319623882570255,8.113065564998491,2.17,1.0,1.0000000000000302,2.1460000000000017,0,1622534910
89205,734335,312,29868297.0,2021-06-01 05:43:59,47.31870056338049,8.11284983148,2.2,1.0,1.0000000000000302,2.244000000000002,0,1622515439
89206,734336,312,29872733.0,2021-06-01 07:28:14,47.31864235054389,8.112841127933383,2.44,1.0,1.0000000000000302,2.2920000000000025,0,1622517374
89207,734337,312,29891348.0,2021-06-01 14:29:54,47.31871558188797,8.112848861689669,2.27,1.0,1.0000000000000302,2.2860000000000023,0,1622527554
89208,734338,312,29895811.0,2021-06-01 16:13:03,47.31866041713247,8.112843319045393,2.27,1.0,1.0000000000000302,2.288000000000002,0,1622529423
89209,734339,312,29900487.0,2021-06-01 17:03:21,47.318732360086614,8.112854393609553,2.27,1.0,1.0000000000000302,2.2900000000000023,0,1622530281
89210,734340,312,29904902.0,2021-06-01 18:45:45,47.31874716837465,8.11285667317512,2.3,1.0,1.0000000000000302,2.3100000000000023,0,1622534265
89211,734341,312,29909343.0,2021-06-01 19:32:25,47.31874215202375,8.112856178224282,2.26,1.0,1.0000000000000302,2.2740000000000022,0,1622534905
89589,737815,313,29868297.0,2021-06-01 05:43:54,47.31773423551924,8.112766083744853,2.23,1.0,1.0000000000000302,2.238000000000002,0,1622515434
89590,737816,313,29872733.0,2021-06-01 07:28:19,47.31777730181209,8.11276662288012,2.23,1.0,1.0000000000000302,2.230000000000002,0,1622517379
89591,737817,313,29891348.0,2021-06-01 14:29:49,47.3178282824687,8.11277062174237,2.23,1.0,1.0000000000000302,2.230000000000002,0,1622527549
89592,737818,313,29895811.0,2021-06-01 16:13:08,47.31776458265904,8.112766902157425,2.21,1.0,1.0000000000000302,2.2200000000000024,0,1622529428
89593,737819,313,29900487.0,2021-06-01 17:03:16,47.31778790860496,8.112768295870989,2.24,1.0,1.0000000000000302,2.2280000000000024,0,1622530276
89594,737820,313,29904902.0,2021-06-01 18:45:50,47.31779526642754,8.11276868543327,2.21,1.0,1.0000000000000302,2.224000000000002,0,1622534270
89595,737821,313,29909343.0,2021-06-01 19:32:20,47.317753973034975,8.112767255534408,2.24,1.0,1.0000000000000302,2.226000000000002,0,1622534900
89973,741295,314,29868297.0,2021-06-01 05:43:49,47.31684996761794,8.112736585826447,2.23,1.0,1.0000000000000302,2.252000000000002,0,1622515429
89974,741296,314,29872733.0,2021-06-01 07:28:23,47.31687140291986,8.11273682690316,2.33,1.0,1.0000000000000302,2.264000000000002,0,1622517383
89975,741297,314,29891348.0,2021-06-01 14:29:44,47.31689323428649,8.112738278044745,2.23,1.0,1.0000000000000302,2.2580000000000022,0,1622527544
89976,741298,314,29895811.0,2021-06-01 16:13:13,47.31690310555486,8.112738814117192,2.23,1.0,1.0000000000000302,2.2580000000000022,0,1622529433
89977,741299,314,29900487.0,2021-06-01 17:03:10,47.31686885234276,8.112737105794826,2.23,1.0,1.0000000000000302,2.250000000000002,0,1622530270
89978,741300,314,29904902.0,2021-06-01 18:45:55,47.31687214307434,8.112737268345724,2.2,1.0,1.0000000000000302,2.244000000000002,0,1622534275
89979,741301,314,29909343.0,2021-06-01 19:32:15,47.31682609609949,8.11273534160218,2.2,1.0,1.0000000000000302,2.218000000000002,0,1622534895
90357,744775,315,29868297.0,2021-06-01 05:43:42,47.315995716919915,8.112715932754453,1.79,1.0,0.9200000000000303,2.0600000000000023,0,1622515422
90358,744776,315,29872733.0,2021-06-01 07:28:29,47.31592444211942,8.112720104431682,2.36,1.0,0.9600000000000304,2.1600000000000024,0,1622517389
90359,744777,315,29891348.0,2021-06-01 14:29:37,47.315955076786295,8.112720662284241,2.13,0.8,0.9200000000000303,2.1340000000000017,0,1622527537
90360,744778,315,29895811.0,2021-06-01 16:13:19,47.31599346593339,8.112717957446929,2.23,1.0,0.9600000000000304,2.154000000000002,0,1622529439
90361,744779,315,29900487.0,2021-06-01 17:03:02,47.315954678892574,8.112718785319757,2.17,1.0,0.9600000000000304,2.136000000000002,0,1622530262
90362,744780,315,29904902.0,2021-06-01 18:46:01,47.31599890529068,8.112715124148767,2.24,1.0,0.9600000000000304,2.226000000000002,0,1622534281
90363,744781,315,29909343.0,2021-06-01 19:32:08,47.315935973930934,8.112720008923095,2.17,1.0,0.9600000000000304,2.188000000000002,0,1622534888
90741,748256,316,29868297.0,2021-06-01 05:42:39,47.314890128094,8.112942210846375,1.88,1.0,1.0000000000000306,1.988000000000002,0,1622515359
90742,748257,316,29872733.0,2021-06-01 07:28:36,47.31505365711733,8.112892624386765,2.3,1.0,1.0000000000000306,2.0440000000000023,0,1622517396
90743,748258,316,29891348.0,2021-06-01 14:28:05,47.314851348887046,8.112953977257161,1.96,1.0,1.0000000000000306,2.0520000000000023,0,1622527445
90744,748259,316,29895811.0,2021-06-01 16:13:27,47.31506453855833,8.11288933608443,2.17,1.0,1.0000000000000306,2.094000000000002,0,1622529447
90745,748260,316,29900487.0,2021-06-01 17:02:21,47.31505101091437,8.112891318866332,2.03,1.0,1.0000000000000306,2.0680000000000023,0,1622530221
90746,748261,316,29904902.0,2021-06-01 18:46:08,47.3150435157201,8.112896955249731,2.13,1.0,1.0000000000000306,2.118000000000002,0,1622534288
90747,748262,316,29909343.0,2021-06-01 19:31:46,47.31502678622146,8.112899721894458,1.89,1.0,1.0000000000000306,2.0360000000000023,0,1622534866
